$GPGGA,090002.30,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090002.35,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090002.40,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090002.45,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090002.50,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090002.55,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090002.60,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090002.65,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090002.70,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090002.75,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090002.80,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090002.85,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090002.90,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090002.95,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090003.00,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090003.05,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090003.10,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090003.15,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090003.20,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090003.25,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090003.30,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090003.35,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090003.40,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090003.45,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090003.50,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090003.55,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090003.60,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090003.65,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090003.70,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090003.75,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090003.80,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090003.85,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090003.90,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090003.95,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090004.00,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090004.05,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090004.10,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090004.15,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090004.20,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090004.25,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090004.30,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090004.35,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090004.40,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090004.45,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090004.50,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090004.55,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090004.60,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090004.65,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090004.70,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090004.75,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090004.80,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090004.85,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090004.90,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090004.95,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090005.00,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090005.05,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090005.10,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090005.15,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090005.20,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090005.25,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090005.30,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090005.35,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090005.40,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090005.45,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090005.50,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090005.55,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090005.60,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090005.65,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090005.70,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090005.75,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090005.80,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090005.85,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090005.90,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090005.95,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090006.00,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090006.05,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090006.10,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090006.15,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090006.20,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090006.25,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090006.30,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090006.35,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090006.40,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090006.45,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090006.50,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090006.55,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090006.60,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090006.65,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090006.70,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090006.75,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090006.80,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090006.85,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090006.90,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090006.95,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090007.00,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090007.05,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090007.10,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090007.15,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090007.20,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090007.25,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090007.30,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090007.35,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090007.40,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090007.45,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090007.50,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090007.55,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090007.60,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090007.65,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090007.70,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090007.75,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090007.80,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090007.85,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090007.90,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090007.95,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090008.00,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090008.05,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090008.10,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090008.15,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090008.20,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090008.25,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090008.30,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090008.35,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090008.40,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090008.45,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090008.50,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090008.55,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090008.60,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090008.65,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090008.70,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090008.75,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090008.80,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090008.85,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090008.90,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090008.95,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090009.00,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090009.05,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090009.10,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090009.15,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090009.20,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090009.25,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090009.30,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090009.35,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090009.40,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090009.45,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090009.50,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090009.55,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090009.60,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090009.65,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090009.70,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090009.75,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090009.80,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090009.85,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090009.90,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090009.95,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090010.00,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090010.05,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090010.10,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090010.15,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090010.20,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090010.25,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090010.30,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090010.35,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090010.40,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090010.45,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090010.50,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090010.55,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090010.60,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090010.65,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090010.70,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090010.75,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090010.80,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090010.85,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090010.90,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090010.95,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090011.00,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090011.05,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090011.10,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090011.15,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090011.20,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090011.25,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090011.30,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090011.35,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090011.40,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090011.45,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090011.50,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090011.55,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090011.60,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090011.65,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090011.70,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090011.75,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090011.80,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090011.85,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090011.90,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090011.95,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090012.00,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090012.05,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090012.10,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090012.15,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090012.20,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090012.25,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090012.30,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090012.35,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090012.40,3606.89642675,N,12927.36564668,E,1,05,2.87,160.00,M,-21.3213,M,,*73
